,ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
GO:0007049,BP,cell cycle,1655,378,0.814150950067129,1,BCL2L11;PARP3;USH1C;CDH13;CDK2;RBM7;ADAM10;CDK6;SPRY1;CDK2AP2;CDKN1B;AKAP8;CDKN1C;KATNB1;IKZF1;TUBB3;SYCP2;ANAPC10;RACK1;ADARB1;TACC3;UBD;TACC2;CENPC;SPAG5;TXNIP;CENPF;CFL1;ZMYND11;NEK6;ZNF268;SEPTIN9;TUBGCP2;BLCAP;BTG3;RCC1;UBE2C;TPPP;HSF2BP;TRIOBP;CIT;FOXN3;FAM107A;CEP250;CHEK2;ESCO1;ZBED9;HAUS1;RMI2;CNTROB;ARAP1;PARD3B;C10orf90;TDRD9;CNTD1;PLK5;H1-8;MAP3K8;MPLKIP;NEK7;STK35;PIWIL4;E2F7;CSNK1D;TOM1L2;SPC24;CTBP1;MEI1;SGO2;DAB2IP;CEP120;CYP1A1;DAPK3;ANKFN1;HFM1;DDIT3;ZBTB49;DHCR24;DLG1;DNA2;DNMT3A;E2F1;E2F2;E2F3;EGFR;EML1;FLCN;PLD6;TUBB;EPB41L2;AKT1;ERN1;ESRRB;MECOM;FANCA;REEP3;C6orf89;SYCP2L;FGF8;MAPK15;VASH1;TPX2;CEP131;CUL9;ABRAXAS2;SEPTIN8;FBXL7;BOP1;CLASP1;SUN1;RRP8;ITGB3BP;SPDYA;HEPACAM2;MEIOB;EML3;GAK;SIN3A;C2CD3;CCDC69;PHGDH;GFI1;SND1;SMC1B;HTRA2;EML4;CCDC57;MEIOC;NSMCE2;ANK3;RGCC;NR3C1;BABAM1;RACGAP1;UHRF1;GPR132;DNMT3L;HHEX;HLA-G;APBB1;APBB2;HPGD;HRAS;PRMT2;HSPA1A;HSPA2;BIRC5;NANOS2;IGF2;IL12A;ILK;INCENP;ING1;INSR;JUN;KIFC1;KIF25;RHOB;RHOC;ARL2;LRP5;MIR193A;MAP4;MCM2;MDM2;MIF;MLH1;MZT1;MSH2;TRIM37;MYC;MYH9;ZFHX3;PPP1R12A;NASP;ATM;SEPTIN2;NEDD9;NEK3;NPM1;NUP88;ATP2B4;ODF2;WRAP73;OVOL1;PAFAH1B1;PBX1;TRAPPC12;PCNT;HERC5;NIN;WAC;CRLF3;PPME1;YTHDF2;CHMP5;DTL;SIRT7;PDGFB;ABCB1;PKHD1;PLAGL1;PLEC;PLRG1;PML;MOV10L1;DDX4;INO80;CCNJ;PAF1;NDE1;NSUN2;NCAPG2;TTC19;CHTF8;TXNL4B;PPM1G;BANP;PINX1;PPP1CC;FIGN;PPP1R10;ARL8B;YY1AP1;PPP3CA;MIS18BP1;PPP5C;SMPD3;PRR5;PRPF40A;PRKACB;NDC1;INTS13;PRKCA;PRKCE;CENPJ;KMT2E;BIN3;RCC2;MAPK1;NSFL1C;MAP2K6;TDRD1;PARD3;BCCIP;TRIM39;SPIRE1;PRDM11;PSMD13;PTCH1;MTA3;STARD9;HECW2;RPTOR;PTK6;KLHL42;MICAL3;CEP126;FANCM;PTPN3;CCAR2;RAD17;RAD51B;RAD51D;RALA;RAN;RANBP1;RB1;RBL2;RHEB;RPA1;RPA2;RPL26;RPS6KA2;RPS15A;DMRTC2;KIF13A;SMOC2;CENPK;NCAPG;SFRP1;SYCE3;CCNI2;FBXL17;YTHDC2;NABP1;STAG3L4;BMP4;PHACTR4;SRC;BRCA2;SSTR5;BRDT;ZFP36L1;NEK4;AURKA;STK10;SVIL;TACC1;TAF2;TAL1;TBCD;TCF7L2;BUB1;TERF2;TFAP4;NR2F2;TFDP1;TGFA;NR2E1;TNF;TP53;TP73;TPR;TSC2;UBE2I;UVRAG;WRN;XPC;XRCC3;ZNF16;ZBTB17;PTP4A1;BTG2;ALMS1;NABP2;BAG6;FSD1;DDX39B;NOX5;CCNJL;BORA;MAP9;ANKRD53;CALM1;DBF4B;NUP214;NAA50;REEP4;CALM2;HMGA2;CDK2AP1;TMEM14B;CAPN3;BAP1;FZD9;CASP2;MAD1L1;RAB6C;ABRAXAS1;SLF1;RAB11FIP4;SPIRE2;CUL4A;CUL3;TTBK1;INSM2;MAEL;TUBGCP6;LRRCC1;CEP295;CAV2;PLPP2;CDK13;RUNX3;TNKS;CDKL1;CCND3;LMLN;CCNG2;BRSK2;RNF8;UBA3;DIRAS3;KIFC2;ACVR1B;USP8;SMC3;CABLES1;ZW10;BUB3;TRIP13;SYCE1;KIF3B;VPS4B;MACROH2A1;BABAM2;WTAP;ARHGEF10;MDC1;PUM1;RAB11FIP3;KNTC1;DLGAP5;CUL7;CDK11B;MAGI2;DCLRE1A;CDC25B;CDC42;CASP8AP2
GO:0016056,BP,rhodopsin mediated signaling pathway,11,2,0.81436597312558,1,GRK4;CAMKMT
GO:0010556,BP,regulation of macromolecule biosynthetic process,3648,833,0.814413040167297,1,MIR365A;C8orf88;PARP3;KRBOX1;CDH13;TRAP1;YAF2;SORBS3;TENM1;EIF1;FLOT1;RAMP1;CDKN1B;CDKN1C;ZNF267;IKZF1;ABCA7;NOD1;RACK1;ZBTB18;TRIM38;MIR9-1HG;SYNCRIP;HTATIP2;ARFGEF1;CCT2;SORBS1;POMT1;RBCK1;TXNIP;CENPF;IGF2BP1;LBX1;KLF1;RAI1;TOB2;ZMYND11;SRSF10;ZNF274;ZNF268;MALT1;CBX1;ADIRF;SLC38A3;VAX1;RBPMS;RIPK3;SOX30;TRIM31;FOXN3;PWP1;BAZ1A;CHEK2;IRAK3;PADI2;SP140;SNF8;IL17F;KLF12;NACC1;MED8;PARK7;CBX3;ADCY8;ESCO1;OSR2;BATF2;FOXP4;ZNF526;NIBAN1;DBX1;FOXN4;CCR7;CMKLR1;CDYL2;ZNF543;HMGB4;COL1A1;BHLHE23;TSHZ2;ZNF513;RIPPLY2;NCOA7;TRIM40;NOBOX;KLF14;ATF6B;CREM;ZNF358;NEK7;GATA5;ZBTB46;PARP1;PIWIL4;SPTY2D1;E2F7;ZNF597;ZNF785;ZNF98;SAMD11;CTBP1;CTBP2;GLIS1;RNF187;COMMD1;GDF7;CUX1;NFXL1;DAB2IP;HDGFL1;PNLDC1;CYP1B1;ZNF425;NKX2-3;DGKQ;DAPK1;DAPK3;ZFPM1;ZNF610;ZNF296;ZNF709;TMPRSS6;DDIT3;AEBP1;DDX5;PARP15;TLE5;DHX9;ZBTB49;GLIS3;SSBP4;DHX36;DLG1;DLX4;DLX6;DNA2;DNMT3A;ARID3A;ATN1;DVL2;E2F1;E2F2;E2F3;EBF1;PHC2;AGO3;EFNA1;EGFR;EGR1;EGR2;MYRFL;EIF2S1;DCP1B;ZNF778;NLRC3;EIF4A2;EIF4EBP2;EIF5A;ABCA2;FLCN;ZBTB7C;ENO1;AKT1;ERG;ESRRB;ESRRG;ETS1;MECOM;EVX1;EWSR1;F2R;FANCA;PTK2B;BPTF;MED19;ZNF438;RBM24;ZSCAN25;SP8;FOXK1;FGF4;MAPK15;FHL2;IKZF2;ZNF507;ADNP2;ZBTB1;SBNO2;ATF6;SAMD4A;ZNF292;MYT1L;NCOA6;ZNF609;CAND2;ERC1;FOXO3;ZNF423;MRPS27;TNRC6B;KDM6B;METAP1;PASK;CYFIP1;CAMTA1;SATB2;CUX2;CRTC1;RRP8;EXOSC2;SIRT3;ZFPM2;ITGB3BP;KAT6B;FOSL2;SSBP3;PLXNB2;ALK;NR5A2;ZNF396;EBF3;XRCC6;GABPA;ZNF683;BAMBI;GALR1;NELFB;IL4I1;WWTR1;SIN3A;SS18L1;AUTS2;ZBTB20;MTG2;EHF;GCK;NR6A1;ELP4;GDNF;GFI1;SND1;FOXP1;SNX5;BRPF3;AGO2;LSM1;VENTX;GCLC;GLI3;SLCO3A1;IFNL1;ZNF311;KCTD1;NWD1;ZNF875;ZNF326;ZNF775;ZFP41;SCAI;GRB7;DCPS;RGCC;MRPL13;KLF15;GRIN1;ATAD2;NR3C1;SSU72;UHRF1;GSC2;GSK3A;GSTP1;GRHL1;PURG;DNMT3L;RAX;HCK;HEXB;CXXC1;NRG1;HHEX;HIC1;HIVEP1;HLA-DRB1;HLF;HMX2;EIF4E3;HNRNPA1;TLX1;HOXA2;HOXA3;HOXA4;HOXA7;HOXB1;HOXB2;HOXB3;HOXB5;HOXB6;HOXB8;APBB1;HOXC4;HOXC5;HOXC6;HOXC11;APBB2;HOXD13;HRAS;PRMT2;HSPA1A;HSPB1;BIRC5;HSP90AA1;SNAI3;ICAM1;ZNF546;NANOS2;TFAP2E;ZNF678;ZNF774;ATXN1L;ZSCAN22;BARHL2;EVX2;APOE;IGF2;ZNF233;IL2;IL11;FOXK2;ILK;ING1;INSR;IRAK2;IRF2;IRF7;ISL1;JAK2;JARID2;JUN;JUP;ZNF829;AGRN;KRAS;VGLL3;AFF3;BSX;ONECUT3;HELT;LIMS1;LMO1;LMX1A;PHOX2A;LRP5;GTF2H5;LYL1;MIR101-1;MIR9-1;EPCAM;SMAD2;ARRB2;MAGOH;MAX;MAZ;MDM2;MAP3K5;MET;MITF;MLH1;MLLT1;ZNF727;MIR148B;TRIM37;MYC;ZFHX3;MYO6;PPP1R12A;ATF1;NAB1;ATF3;NCK1;ATM;RERE;NEDD8;NFATC1;NFATC2;NFIA;NFATC3;NFIC;NFIX;NFKB2;NFKBIA;NFKBIL1;NFYC;NGFR;NKX2-2;NME2;NODAL;NOS1;CNOT2;CNOT3;NOTCH3;NOTCH4;NPAS1;NPAS2;NPM1;ROR2;NUP98;ATP2B4;RBMXL1;OPRD1;SIX6;ORC2;OTX1;OVOL1;P2RY1;PRKN;PAX2;PAX5;MYEF2;IRX4;HP1BP3;PAX7;HDGFL3;PBX1;PBX3;PCBP1;SOST;LEF1;ZNF219;WAC;PRR16;ZBTB7A;CRLF3;PDE2A;YTHDF2;PRRX2;SFMBT1;PDE8A;SIRT7;PDGFB;MED15;KLF13;NLK;WWOX;PEX14;PIK3R1;PIK3R2;PITX3;PKHD1;PLAGL1;BCL11A;PML;RIPPLY3;TRIM34;POU1F1;MIER2;POU3F2;ING3;DLL4;EGLN1;INO80;PAF1;MPHOSPH8;RNF111;MBTD1;PPID;GATAD2A;CASZ1;NSD3;CHTF8;LIME1;TRNAU1AP;PINX1;ZSCAN2;RMND1;BANK1;RNF31;WRAP53;ELP3;YY1AP1;PPP3CA;ZNF331;SMPD3;MAML3;CNOT11;PRIM2;ZNF407;DEPDC1;LYAR;ZNF416;KANSL3;PKIB;RCOR3;LRIF1;DCP1A;HR;TRERF1;PRKCH;CENPJ;ZKSCAN7;MESP1;PRKCZ;KMT2E;MAPK1;MAPK8;MAPK10;MAP2K3;MAP2K5;MAP2K6;MAP2K7;INPP5E;PSEN1;BARHL1;CELF4;MEIS3;ENY2;RGMA;PRDM11;BBX;SALL4;ZMIZ1;PTCH1;TENM2;CNOT6;AHRR;ARID1B;MTA3;RPTOR;ZNF319;ZFAT;POGK;MIER1;ZNF529;SFMBT2;CCAR2;GRHL3;NKX3-2;PEX2;PXN;CREBZF;CACTIN;RAD17;RARB;RB1;HIVEP3;SIGIRR;RBL2;TRPV4;RELB;RFC2;TRIM27;RFX1;BRD2;BACH2;GUF1;ABCE1;EEFSEC;BCL9;RORA;RORC;RPL6;RPL26;ZNF704;RXRB;RXRG;S100A1;S100A9;SATB1;ATXN1;PKNOX2;DMRTC2;DMRTB1;NEUROD6;PRDM16;NPAS3;SMOC2;MAGEF1;NOD2;IRF2BPL;SFRP1;ZNF487;KLHL25;SGK1;BNC1;ASCL5;SHOX2;SMYD3;CREB3L2;CRTC3;BMI1;ISL2;NIBAN2;PPP1R3G;SIM1;SIM2;SIX1;SKI;JMJD4;BMP4;ZNF649;BMP6;SLC9A1;SMARCA2;BRD9;CAPRIN2;ZSCAN18;SMARCC2;SOAT1;SOX5;SOX12;SPI1;SRC;SREBF1;SSBP1;BRCA2;BRDT;ZFP36L1;STAT1;NEK4;STK3;TACC1;TAF7;KLF5;TAL1;TAL2;TBX1;TBX2;TBX5;TCF4;TCF7L2;TCF12;ZNF354A;TCF20;TERF2;TFAP2A;TFAP2B;TFAP4;NR2F2;TFDP1;TFR2;TGFB1I1;TGIF1;THRA;TIAL1;TLE1;TLE4;NR2E1;TNF;TP53;TP73;TPR;TRAF2;TRPS1;TTF1;ZNF814;UBE2D1;UBE2I;UBE2V1;UBE3A;UBTF;TRPV1;MYRF;NELFA;WNT7A;XPC;YES1;ZFP36;ZIC1;ZNF8;ZNF16;ZNF22;ZNF23;ZBTB25;ZNF74;ZNF75A;ZNF133;PCGF2;ZBTB16;ZBTB17;ZNF154;TRIM26;ZNF175;ZSCAN26;ZKSCAN8;ZNF213;ZNF214;ZNF215;ZNF112;PRDM2;CSDE1;BTG2;PAX8;FZD5;USP7;FTO;LBHD1;TNIP2;DDX39B;IRX1;ZXDC;BEND5;ZNF408;EHMT1;RPAP2;ZNF212;ZNF672;SETD6;NANOG;TNIP3;WWC2;PIF1;NR4A3;PTGES2;ZC3H12A;DBF4B;LHX3;MLLT10;SP6;AKNA;PBX4;ZFP91;KMT2D;HMGA2;ACTN4;DPF3;LBH;TSC22D4;ELL;CAPN3;TRRAP;AXIN1;BAP1;TRAPPC9;ITCH;PCBD2;ZIC4;BCAR3;ARID5B;ASCC2;NLRC5;CHD6;ZMYND15;MED10;CARD11;MAML2;DYRK2;EFCAB7;CUL3;ZNF559;FOXN1;GLIS2;KDM2B;INSM2;LOXL3;CAT;PCGF1;RIOX2;PARP10;ZNF341;ZNF382;ATOH8;UTP4;ZNF566;MAEL;TOX2;ENC1;YBX3;CBX4;HELZ2;UNK;ZNF518B;FCN3;SCRT2;MKNK1;RUNX2;RUNX1;CDK13;TP63;CBFA2T3;RUNX3;TNKS;EIF3B;EIF3H;ACTN1;EED;FADD;ACTN2;IL18R1;GALR2;TSC22D1;LDB1;SQSTM1;BUD31;FUBP3;CCND3;USP13;WNT3A;TRIM15;ZNF628;LIMD1;DPH6;RNF8;UBA3;MED30;BTAF1;PPP1R3E;LDB2;ZNF598;DNAJA3;ACVR1B;MTA1;L3MBTL4;PDLIM1;SMC3;ZNF502;NEURL1;DYRK1B;MAP3K13;DEDD;ACVR2A;CD4;ZMYM5;LRRFIP2;GCM2;FANK1;ZBTB22;PRDM6;TRIP13;HMGN3;TRIP4;ZNHIT3;LHX2;FOXP2;LPXN;MED21;CDYL;TNFSF8;QKI;AIM2;HAND2;CD36;ONECUT2;TBX4;CD38;BAG3;MACROH2A1;NR1D1;NCOR2;MICAL2;CTR9;LPIN2;EIF5B;PUM1;HDAC9;CD81;HDAC4;TOX;CTIF;KEAP1;ARHGEF11;ZEB2;CDK11B;EPM2AIP1;MED24;ZBED4;G3BP2;PAN2;THRAP3;CDC42;CDH1;CASP8AP2
GO:0070933,BP,histone H4 deacetylation,10,2,0.814460959303361,1,SIRT7;HDAC9;HDAC4
GO:0051445,BP,regulation of meiotic cell cycle,49,9,0.814544759677232,1,MAPK15;MEIOC;NANOS2;OVOL1;PRKACB;RPS6KA2;YTHDC2;TRIP13;CDC25B
GO:0034105,BP,positive regulation of tissue remodeling,23,2,0.814635417430053,1,IL2;PPP3CA
GO:0042117,BP,monocyte activation,12,2,0.814738223613723,1,ADAM10;FOXP1
GO:1990266,BP,neutrophil migration,116,19,0.814776282731752,1,DNM1L;CXCL13;JAML;CCR7;PIP5K1C;GP2;CXCL2;ITGB2;PDE4B;PREX1;S100A9;CCL18;CCL22;CCL23;NOD2;BSG;THBS4;MCU;RIPOR2
GO:0031670,BP,cellular response to nutrient,43,8,0.814807471251971,1,COL1A1;CYP24A1;DCPS;MDM2;PDK2;PENK;SFRP1;TNKS
GO:1900408,BP,negative regulation of cellular response to oxidative stress,6,1,0.814922347901833,1,NCOA7
GO:2001205,BP,negative regulation of osteoclast development,5,1,0.815092561096215,1,FBN1
GO:1900017,BP,positive regulation of cytokine production involved in inflammatory response,26,4,0.815298611782556,1,IL17F;IL17D;NOD2;TNF
GO:0060026,BP,convergent extension,15,3,0.815330709629515,1,DVL2;MESP1;SFRP1;WNT5B
GO:0061136,BP,regulation of proteasomal protein catabolic process,176,37,0.81538868683954,1,CDK2;RACK1;GLMN;PARK7;GABARAP;KLHL40;CSNK1D;COMMD1;DAB2IP;SH3RF2;CDC20B;AKT1;FHIT;RNF19A;LAMP3;GCLC;DESI1;GNA12;RNF180;GPX1;GSK3A;HSPA1A;APOE;MDM2;PRKN;WAC;PRKCG;PSEN1;TRIM39;CCAR2;AURKA;ELOB;USP7;BAG6;CBFA2T3;EIF3H;USP13;ZFAND2A;RNF144A;KEAP1
GO:0015749,BP,monosaccharide transmembrane transport,114,24,0.815467527910968,1,SORBS1;SLC5A11;MFSD4A;AKT1;TRARG1;GRB10;KLF15;GSK3A;HK2;INSR;SLC27A1;PRKAG2;PIK3R1;SLC2A9;RAP1A;SLC5A4;TNF;C3;YES1;ASPSCR1;ADIPOR2;NR4A3;SLC25A27;C2CD5
GO:0051281,BP,positive regulation of release of sequestered calcium ion into cytosol,40,7,0.815639602015208,1,F2R;JPH2;CEMIP;THY1;CALM1;CALM2;CAPN3
GO:2000609,BP,regulation of thyroid hormone generation,6,1,0.816355972497157,1,PAX8
GO:0120197,BP,mucociliary clearance,5,1,0.816486694843756,1,SPAG16
GO:0016311,BP,dephosphorylation,400,95,0.81651534026458,1,PTPRU;DLC1;MTMR11;RIPK3;PTPN21;CD300A;CHRM5;FCRL3;ADORA1;UBLCP1;PHOSPHO1;DLG1;DUSP5;DUSP6;DUSP7;EPHX2;EYA3;NT5DC1;PPP1R35;PPM1E;INPP5F;CAMTA1;ALPL;ALPP;ALPG;PALD1;DUSP28;SSU72;IMPA2;INPP4A;INPP5A;INPP5D;INPPL1;JAK2;PTPRQ;LCK;PPP1R12A;NCK1;ATP1A1;NT5C3A;CTDSPL2;NT5DC3;PFKFB2;PFKFB3;SSH1;PPEF2;APTX;PLPPR1;PPM1G;PPP1CC;PPP2R2A;PPP2R2B;PPP2R2C;PPP2R3A;PPP2R5C;PPP2R5E;PPP6R3;PPP3CA;PPP5C;INPP5E;PPM1H;PTPN3;PTPN7;PTPRE;PTPRF;PTPRG;PTPRM;PTPRN2;PTPRS;PTPRZ1;MTMR14;PLPPR2;TNS3;NT5DC2;SRC;TNF;HSP90B1;PTP4A1;ARMT1;RPAP2;CALM1;CALM2;DUSP16;ILKAP;CAMK2G;SYMPK;SSH2;PLPP2;SYNJ2;PPP1R3E;MFHAS1;BAG4;LPIN2;DNAJC6;MAGI2;PLPPR4;NUAK1;FIG4;CDC25B
GO:0001894,BP,tissue homeostasis,254,57,0.816722280227278,1,USH1C;CIB2;CORO1A;PRR4;COL2A1;CLDN3;PIWIL4;CSK;CTSH;EGFR;ABCA3;ESRRB;EXT1;F2R;PTK2B;AKR1B1;WHRN;WWTR1;NPHP4;TJP3;STK39;SNX10;APBB2;HSPB1;INPP5D;KRAS;KRT1;LTBP3;MBP;MUC4;NF1;ATP1B2;F11R;PDK4;PRKCA;SPATA7;AZGP1;MUC13;GPR137;PTH1R;RB1;RP1;CDH23;NOD2;SRC;ACTG1;CCR2;VCL;LPCAT1;CUBN;ADGRV1;LDB1;LDB2;CDHR1;GPR55;RP1L1;HOMER2;CD38
GO:0046661,BP,male sex differentiation,154,33,0.816776596435765,1,BCL2L11;SYCP2;TBC1D20;CRKL;DHCR24;FANCA;FGF8;ZFPM2;DNAAF11;FSHR;HMGCS1;HOXD13;ICAM1;LHCGR;MMP14;MSH2;NASP;ROR2;PDGFRA;ASB1;DHX37;BIK;SFRP1;CSMD1;BMP6;SRD5A1;SRD5A2;STAR;WNT2B;CSDE1;GREB1L;ARID5B;YBX3;ACVR2A
GO:0051645,BP,Golgi localization,14,3,0.816938119299821,1,DAB1;TBCCD1;UVRAG;CDC42
GO:1904029,BP,regulation of cyclin-dependent protein kinase activity,96,19,0.816955685051355,1,CDKN1B;CDKN1C;EGFR;AKT1;SPDYA;RGCC;HHEX;HERC5;PDGFB;CCNJ;BCCIP;CCNI2;SRC;TFAP4;NR2F2;CCNJL;TTBK1;CCND3;CCNG2;DIRAS3
GO:0032400,BP,melanosome localization,23,4,0.816986763274843,1,BLOC1S6;BLOC1S3;RAB27A;RAB17;MLPH
GO:0034982,BP,mitochondrial protein processing,13,2,0.817103459905775,1,OMA1;PMPCA
GO:0014004,BP,microglia differentiation,6,1,0.817286795571293,1,NRROS
GO:0019731,BP,antibacterial humoral response,46,5,0.817472929248947,1,WFDC11;HLA-E;SEMG1;SEMG2;NOD2
GO:0019319,BP,hexose biosynthetic process,74,14,0.817499135682984,1,DGKQ;AKR1B1;SLC37A4;GCK;ACADM;LEPR;ATF3;PC;SIRT7;PDK2;PGAM2;NLN;RANBP2;USP7;DGAT2
GO:0048251,BP,elastic fiber assembly,9,2,0.817519254514131,1,LTBP3;TNXB
GO:0043247,BP,telomere maintenance in response to DNA damage,13,2,0.817650911088107,1,TERF2;DCLRE1A
GO:0021549,BP,cerebellum development,92,21,0.817717358695176,1,CKB;SEZ6;CNTN1;CRKL;TTBK2;DAB1;ABAT;ZNF365;WHRN;LMX1A;ATIC;RERE;OGDH;PAK1;PSEN1;PTPRS;RORA;TP53;WNT7A;KNDC1;B4GALT2;LDB1
GO:0060041,BP,retina development in camera-type eye,145,36,0.817763063329262,1,USH1C;MERTK;RDH13;FOXN4;COL4A1;ZNF513;CYP1B1;DSCAM;HIPK1;SDK1;NPHP4;LAMA1;LRP5;MAX;ATP2B4;PAX2;PDGFRA;PDE6B;ATP8A2;DLL4;PSEN1;CELF4;PTPRM;NECTIN1;RP1;SKI;TFAP2A;TFAP2B;THY1;NR2E1;CALB1;LPCAT1;CASP2;MFRP;MEGF11;LHX2;RP1L1
GO:0035745,BP,T-helper 2 cell cytokine production,13,2,0.817779968370293,1,PRKCZ;CD81
GO:2000551,BP,regulation of T-helper 2 cell cytokine production,13,2,0.817779968370293,1,PRKCZ;CD81
GO:1904779,BP,regulation of protein localization to centrosome,10,2,0.817935276545831,1,CEP250;NSFL1C
GO:0007623,BP,circadian rhythm,203,47,0.818090504873576,1,ADA;RAI1;GPR176;ZPBP2;ADORA1;CSNK1D;DDC;EGFR;EGR1;F7;OPN5;NLGN1;CRTC1;SIN3A;GHRHR;GNAQ;JUN;KCNA2;KCND2;ASS1;MTNR1A;MTTP;ZFHX3;NGFR;NPAS2;NPY2R;HEBP1;PDE6B;PML;PPP1CC;PRKAA2;PRKCG;MAPK8;MAPK10;CCAR2;RELB;RORA;RORC;FBXL17;SRD5A1;SREBF1;STAR;TP53;UBE3A;USP7;MTA1;SPSB4;NR1D1;THRAP3
GO:1902047,BP,polyamine transmembrane transport,6,1,0.818185361535159,1,ATP13A2
GO:1903170,BP,negative regulation of calcium ion transmembrane transport,45,7,0.818185855123923,1,GNB5;AKT1;CBARP;RRAD;THADA;CALM1;CALM2
GO:0097065,BP,anterior head development,5,1,0.818225605084077,1,COL2A1
GO:2000050,BP,regulation of non-canonical Wnt signaling pathway,25,6,0.818257693974671,1,CSNK1D;DAAM2;SPEF1;PLEKHA4;SFRP1;WNT5B;ZNRF3
GO:0051904,BP,pigment granule transport,22,4,0.818523223492045,1,BLOC1S6;BLOC1S3;RAB27A;RAB17;MLPH
GO:0051905,BP,establishment of pigment granule localization,22,4,0.818523223492045,1,BLOC1S6;BLOC1S3;RAB27A;RAB17;MLPH
GO:1902022,BP,L-lysine transport,6,1,0.818708218838484,1,SLC7A1
GO:1903401,BP,L-lysine transmembrane transport,6,1,0.818708218838484,1,SLC7A1
GO:0033235,BP,positive regulation of protein sumoylation,12,2,0.818726185018037,1,TOLLIP;HDAC4
GO:0035610,BP,protein side chain deglutamylation,5,1,0.818791259540081,1,AGBL4
GO:0090258,BP,negative regulation of mitochondrial fission,5,1,0.81885274042603,1,MAPT
GO:0098901,BP,regulation of cardiac muscle cell action potential,26,6,0.81892039191653,1,AKAP9;DLG1;CTNNA3;JUP;RYR2;CACNA1C;CALM1
GO:0009126,BP,purine nucleoside monophosphate metabolic process,41,8,0.818928467143623,1,ADA;ADK;ADSS2;DLG1;DLG2;AK4;AK9;ATIC;GMPR2;CARD11
GO:0035694,BP,mitochondrial protein catabolic process,6,1,0.819221589862456,1,AFG1L
GO:0051150,BP,regulation of smooth muscle cell differentiation,40,7,0.819307922624052,1,NFATC1;NFATC2;NFATC3;PDGFB;BMP4;OLFM2;PRDM6
GO:0003306,BP,Wnt signaling pathway involved in heart development,12,2,0.819336227188095,1,MESP1;WNT3A
GO:0045109,BP,intermediate filament organization,24,4,0.819366848885169,1,NEFM;PLEC;TCHH;BFSP2
GO:1901608,BP,regulation of vesicle transport along microtubule,5,1,0.819487029852811,1,BORCS5
GO:0044786,BP,cell cycle DNA replication,39,7,0.819532503435454,1,E2F7;DNA2;MCM2;INO80;BRCA2;TERF2;WRN;DBF4B
GO:0014888,BP,striated muscle adaptation,54,10,0.819568587529852,1,INPP5F;KLF15;GSN;ATP2B4;PPP3CA;TNNC1;TRPC3;CAMK2B;CAMK2G;TRIM63;HDAC4
GO:0007031,BP,peroxisome organization,34,6,0.81964320618803,1,DNM1L;PEX1;PEX10;PEX14;PEX2;PEX5;LONP2
GO:0046461,BP,neutral lipid catabolic process,38,7,0.819873491836113,1,ABHD2;MGLL;CPS1;ABHD12;APOA1;APOB;PNPLA2;ABHD6
GO:0046464,BP,acylglycerol catabolic process,38,7,0.819873491836113,1,ABHD2;MGLL;CPS1;ABHD12;APOA1;APOB;PNPLA2;ABHD6
GO:2000345,BP,regulation of hepatocyte proliferation,15,3,0.819981296944186,1,LIMS2;SULF2;WNT3A
GO:0042723,BP,thiamine-containing compound metabolic process,6,1,0.819995299833076,1,SLC19A3
GO:1903430,BP,negative regulation of cell maturation,7,1,0.82000973190655,1,BCL11A
GO:1901532,BP,regulation of hematopoietic progenitor cell differentiation,32,6,0.820010374823377,1,DHX36;FLCN;ZBTB1;YTHDF2;SOS1;SPI1;ITCH
GO:0035795,BP,negative regulation of mitochondrial membrane permeability,9,1,0.820026382453045,1,HK2
GO:0048791,BP,calcium ion-regulated exocytosis of neurotransmitter,17,4,0.820114654975768,1,RIMS1;UNC13A;SYT1;SYT5
